id,server,command,response_time
1708352230797689151,172.16.238.121,rir,0.0006907389997650171
1708352230872541722,172.16.238.121,rhr,0.0006718320000800304
1708352231024665030,172.16.238.122,rdi,0.0007306789993890561
1708352231099439299,172.16.238.122,rir,0.0007504099994548596
1708352231171459302,172.16.238.122,rhr,0.0007041930002742447
1708352231244626619,172.16.238.123,rc,0.0007397900008072611
1708352231316602806,172.16.238.123,rdi,0.0007171529996412573
1708352231389426900,172.16.238.123,rir,0.0007313419991987757
1708352231461200022,172.16.238.123,rhr,0.0006936059999134159
1708352231531588909,172.16.238.124,rc,0.000692477999109542
1708352231603389974,172.16.238.124,rdi,0.0007074510012898827
1708352231673928517,172.16.238.124,rir,0.0016173470012290636
1708352231748394147,172.16.238.124,rhr,0.0006949570015422069
1708352232821777274,172.16.238.120,rc,0.0007288500000868225
1708352232895509949,172.16.238.120,rdi,0.0007319219985220116
1708352232969717733,172.16.238.120,rir,0.0007316310002352111
1708352233041157757,172.16.238.120,rhr,0.0007258339992404217
1708352233185299924,172.16.238.121,rdi,0.0007066919988574227
1708352233256673096,172.16.238.121,rir,0.0006932780015631579
1708352233327642170,172.16.238.121,rhr,0.0007040990003588377
1708352233469331773,172.16.238.122,rdi,0.0007204279991128715
1708352233540186959,172.16.238.122,rir,0.0007215040004666662
1708352233611004974,172.16.238.122,rhr,0.0007418779987347079
1708352233682933376,172.16.238.123,rc,0.0007589519991597626
1708352233753558893,172.16.238.123,rdi,0.0007109830003173556
1708352233824721578,172.16.238.123,rir,0.0007171670004026964
1708352233895626017,172.16.238.123,rhr,0.0007148410004447214
1708352233968385522,172.16.238.124,rc,0.0007370329985860735
1708352234043961408,172.16.238.124,rdi,0.0007836389995645732
1708352234121247174,172.16.238.124,rir,0.0008642550001241034
1708352234198761003,172.16.238.124,rhr,0.0007506410001951735
1708352235306668464,172.16.238.120,rc,0.0007414850006171037
1708352235378810087,172.16.238.120,rdi,0.0007020129996817559
1708352235452618741,172.16.238.120,rir,0.0006974230000196258
1708352235525070939,172.16.238.120,rhr,0.0007331730012083426
1708352235670681804,172.16.238.121,rdi,0.0006749669992132112
1708352235743819724,172.16.238.121,rir,0.0007053529989207163
1708352235816860455,172.16.238.121,rhr,0.0007219060007628286
1708352235963120669,172.16.238.122,rdi,0.000709464000465232
1708352236037273257,172.16.238.122,rir,0.0006657579997408902
1708352236110497042,172.16.238.122,rhr,0.0006906290000188164
1708352236183012828,172.16.238.123,rc,0.0007903249988885364
1708352236255040601,172.16.238.123,rdi,0.0007428019998769742
1708352236328185233,172.16.238.123,rir,0.0007191570002760272
1708352236402518147,172.16.238.123,rhr,0.0007030040014797123
1708352236475882646,172.16.238.124,rc,0.0007664189997740323
1708352236548323998,172.16.238.124,rdi,0.0007417359993269201
1708352236621887490,172.16.238.124,rir,0.0007412270006170729
1708352236695057631,172.16.238.124,rhr,0.0007428970002365531
1708352237768596772,172.16.238.120,rc,0.0007132319988158997
1708352237841346216,172.16.238.120,rdi,0.0006938780006748857
1708352237913510260,172.16.238.120,rir,0.0007027000010566553
1708352237987872177,172.16.238.120,rhr,0.0007595189999847207
1708352238136273673,172.16.238.121,rdi,0.0007065999998303596
1708352238208192584,172.16.238.121,rir,0.0007516049990954343
1708352238281332977,172.16.238.121,rhr,0.0007139129993447568
1708352238429354559,172.16.238.122,rdi,0.000723589000699576
1708352238501725661,172.16.238.122,rir,0.0007117749992175959
1708352238574174068,172.16.238.122,rhr,0.0007343400011450285
1708352238647210207,172.16.238.123,rc,0.0007354059998760931
1708352238719034388,172.16.238.123,rdi,0.0008277320011984557
1708352238792604516,172.16.238.123,rir,0.0007275059997482458
1708352238865547381,172.16.238.123,rhr,0.0007307080013561063
1708352238937779487,172.16.238.124,rc,0.0007320709992200136
1708352239012768120,172.16.238.124,rdi,0.0007799320010235533
1708352239086645019,172.16.238.124,rir,0.0007040800010145176
1708352239158736648,172.16.238.124,rhr,0.0006632889999309555
1708352240233354488,172.16.238.120,rc,0.0007397629997285549
1708352240306168231,172.16.238.120,rdi,0.0007030279994069133
1708352240380631333,172.16.238.120,rir,0.0007592670008307323
1708352240455141024,172.16.238.120,rhr,0.0008280820002255496
1708352240604207805,172.16.238.121,rdi,0.000708929999746033
1708352240677065239,172.16.238.121,rir,0.000749537999581662
1708352240752259896,172.16.238.121,rhr,0.00078513100015698
1708352240896825645,172.16.238.122,rdi,0.0007274319996213308
1708352240970334870,172.16.238.122,rir,0.000708243000190123
1708352241041806970,172.16.238.122,rhr,0.0007300189990928629
1708352241113847463,172.16.238.123,rc,0.000712551000106032
1708352241186297718,172.16.238.123,rdi,0.0006913669985806337
1708352241257632773,172.16.238.123,rir,0.0007167109997681109
1708352241328712762,172.16.238.123,rhr,0.000719699000910623
1708352241402331581,172.16.238.124,rc,0.000703480998708983
1708352241473567650,172.16.238.124,rdi,0.0007473429996025516
1708352241544822935,172.16.238.124,rir,0.0007126000000425847
1708352241620015076,172.16.238.124,rhr,0.0007132789996830979
1708352242733661346,172.16.238.120,rc,0.0007911789998615859
1708352242805024103,172.16.238.120,rdi,0.0006928450002305908
1708352242876470311,172.16.238.120,rir,0.0007314570011658361
1708352242947645023,172.16.238.120,rhr,0.0007157510008255485
1708352243090492460,172.16.238.121,rdi,0.0007175699993240414
1708352243161599164,172.16.238.121,rir,0.0006977820012252778
1708352243234437144,172.16.238.121,rhr,0.0007923240009404253
1708352243375942954,172.16.238.122,rdi,0.0006957410005270503
1708352243447988205,172.16.238.122,rir,0.0007418260011036182
1708352243521618356,172.16.238.122,rhr,0.0007326360009756172
1708352243597090211,172.16.238.123,rc,0.0007868730008340208
1708352243672512048,172.16.238.123,rdi,0.0007385570006590569
1708352243750270725,172.16.238.123,rir,0.0007555899992439663
1708352243825737780,172.16.238.123,rhr,0.0007959890008351067
1708352243901769289,172.16.238.124,rc,0.0006750809989171103
1708352243977020702,172.16.238.124,rdi,0.0007059399995341664
1708352244052482847,172.16.238.124,rir,0.0007176430008257739
1708352244127313519,172.16.238.124,rhr,0.0007252380000863923
